vessel_id,lon,lat,speed,dt,dt_min,dt_max
11e59aaa59860630711db1173860c9b322292d9da5a3311c469093a8d754c058,23.64153,37.94447,0.8,2019-04-29 20:03:43,2019-04-29 20:03:13,2019-04-29 20:04:13
1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,23.64083,37.94767,0.7,2019-04-29 20:03:46,2019-04-29 20:03:16,2019-04-29 20:04:16
11e59aaa59860630711db1173860c9b322292d9da5a3311c469093a8d754c058,23.64155,37.9445,0.6,2019-04-29 20:03:52,2019-04-29 20:03:22,2019-04-29 20:04:22
1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,23.64089,37.94772,0.6,2019-04-29 20:04:05,2019-04-29 20:03:35,2019-04-29 20:04:35
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.63631,37.93987,0.1,2019-04-29 20:04:10,2019-04-29 20:03:40,2019-04-29 20:04:40
1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,23.64092,37.94773,0.6,2019-04-29 20:04:15,2019-04-29 20:03:45,2019-04-29 20:04:45
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.63631,37.93987,0.1,2019-04-29 20:04:21,2019-04-29 20:03:51,2019-04-29 20:04:51
1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,23.64096,37.94774,0.7,2019-04-29 20:04:26,2019-04-29 20:03:56,2019-04-29 20:04:56
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.6363,37.93987,0.1,2019-04-29 20:04:30,2019-04-29 20:04:00,2019-04-29 20:05:00
1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,23.64099,37.94774,0.6,2019-04-29 20:04:34,2019-04-29 20:04:04,2019-04-29 20:05:04
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.6363,37.93988,0.2,2019-04-29 20:04:42,2019-04-29 20:04:12,2019-04-29 20:05:12
1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,23.64102,37.94774,0.5,2019-04-29 20:04:46,2019-04-29 20:04:16,2019-04-29 20:05:16
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.6363,37.93988,0.1,2019-04-29 20:04:51,2019-04-29 20:04:21,2019-04-29 20:05:21
1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,23.64103,37.94774,0.3,2019-04-29 20:04:54,2019-04-29 20:04:24,2019-04-29 20:05:24
1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,23.64104,37.94775,0.2,2019-04-29 20:05:05,2019-04-29 20:04:35,2019-04-29 20:05:35
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.63629,37.93989,0.1,2019-04-29 20:05:10,2019-04-29 20:04:40,2019-04-29 20:05:40
1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,23.64105,37.94775,0.2,2019-04-29 20:05:15,2019-04-29 20:04:45,2019-04-29 20:05:45
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.63629,37.93988,0.2,2019-04-29 20:05:21,2019-04-29 20:04:51,2019-04-29 20:05:51
1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,23.64105,37.94776,0.1,2019-04-29 20:05:26,2019-04-29 20:04:56,2019-04-29 20:05:56
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.6363,37.93988,0.1,2019-04-29 20:06:01,2019-04-29 20:05:31,2019-04-29 20:06:31
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.6363,37.93988,0.1,2019-04-29 20:06:21,2019-04-29 20:05:51,2019-04-29 20:06:51
1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,23.64105,37.94779,0.1,2019-04-29 20:07:05,2019-04-29 20:06:35,2019-04-29 20:07:35
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.6363,37.93988,0.1,2019-04-29 20:07:21,2019-04-29 20:06:51,2019-04-29 20:07:51
1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,23.64106,37.94779,0.1,2019-04-29 20:07:35,2019-04-29 20:07:05,2019-04-29 20:08:05
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.6363,37.93986,0.1,2019-04-29 20:07:42,2019-04-29 20:07:12,2019-04-29 20:08:12
1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,23.64106,37.94779,0.1,2019-04-29 20:08:26,2019-04-29 20:07:56,2019-04-29 20:08:56
1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,23.64106,37.94779,0.1,2019-04-29 20:08:45,2019-04-29 20:08:15,2019-04-29 20:09:15
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.63629,37.93988,0.1,2019-04-29 20:09:00,2019-04-29 20:08:30,2019-04-29 20:09:30
1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,23.64106,37.94779,0.1,2019-04-29 20:09:05,2019-04-29 20:08:35,2019-04-29 20:09:35
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.63629,37.93989,0.1,2019-04-29 20:09:21,2019-04-29 20:08:51,2019-04-29 20:09:51
1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,23.64106,37.94779,0.1,2019-04-29 20:09:26,2019-04-29 20:08:56,2019-04-29 20:09:56
1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,23.64106,37.94778,0.1,2019-04-29 20:09:45,2019-04-29 20:09:15,2019-04-29 20:10:15
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.6363,37.9399,0.1,2019-04-29 20:09:51,2019-04-29 20:09:21,2019-04-29 20:10:21
1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,23.64106,37.94778,0.1,2019-04-29 20:09:55,2019-04-29 20:09:25,2019-04-29 20:10:25
1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,23.64106,37.94778,0.1,2019-04-29 20:10:05,2019-04-29 20:09:35,2019-04-29 20:10:35
1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,23.64106,37.94778,0.1,2019-04-29 20:10:14,2019-04-29 20:09:44,2019-04-29 20:10:44
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.6363,37.93988,0.1,2019-04-29 20:10:21,2019-04-29 20:09:51,2019-04-29 20:10:51
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.6363,37.93988,0.1,2019-04-29 20:10:30,2019-04-29 20:10:00,2019-04-29 20:11:00
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.63627,37.93989,0.1,2019-04-29 20:10:40,2019-04-29 20:10:10,2019-04-29 20:11:10
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.63625,37.9399,0.1,2019-04-29 20:10:51,2019-04-29 20:10:21,2019-04-29 20:11:21
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.63627,37.93989,0.1,2019-04-29 20:11:30,2019-04-29 20:11:00,2019-04-29 20:12:00
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.63628,37.93988,0.1,2019-04-29 20:11:40,2019-04-29 20:11:10,2019-04-29 20:12:10
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.6363,37.93988,0.1,2019-04-29 20:11:51,2019-04-29 20:11:21,2019-04-29 20:12:21
1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,23.64107,37.94779,0.1,2019-04-29 20:13:05,2019-04-29 20:12:35,2019-04-29 20:13:35
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.6363,37.93989,0.1,2019-04-29 20:13:10,2019-04-29 20:12:40,2019-04-29 20:13:40
1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,23.64107,37.94779,0.1,2019-04-29 20:13:14,2019-04-29 20:12:44,2019-04-29 20:13:44
1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,23.64107,37.94779,0.1,2019-04-29 20:13:25,2019-04-29 20:12:55,2019-04-29 20:13:55
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.63629,37.9399,0.1,2019-04-29 20:13:31,2019-04-29 20:13:01,2019-04-29 20:14:01
1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,23.64107,37.94779,0.1,2019-04-29 20:13:34,2019-04-29 20:13:04,2019-04-29 20:14:04
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.63629,37.93989,0.1,2019-04-29 20:13:40,2019-04-29 20:13:10,2019-04-29 20:14:10
1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,23.64107,37.94779,0.1,2019-04-29 20:13:45,2019-04-29 20:13:15,2019-04-29 20:14:15
9853c62eb450dee1bf42639a61e714abcb743428820cf743ce59e4a058c4a842,23.62407,37.93814,15.7,2019-04-29 20:14:04,2019-04-29 20:13:34,2019-04-29 20:14:34
1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,23.64107,37.94778,0.1,2019-04-29 20:14:05,2019-04-29 20:13:35,2019-04-29 20:14:35
1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,23.64107,37.94778,0.1,2019-04-29 20:14:14,2019-04-29 20:13:44,2019-04-29 20:14:44
9853c62eb450dee1bf42639a61e714abcb743428820cf743ce59e4a058c4a842,23.62588,37.9383,7.8,2019-04-29 20:14:29,2019-04-29 20:13:59,2019-04-29 20:14:59
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.63629,37.93989,0.1,2019-04-29 20:14:31,2019-04-29 20:14:01,2019-04-29 20:15:01
1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,23.64107,37.94778,0.1,2019-04-29 20:14:34,2019-04-29 20:14:04,2019-04-29 20:15:04
57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,23.64303,37.94353,2,2019-04-29 20:14:45,2019-04-29 20:14:15,2019-04-29 20:15:15
9853c62eb450dee1bf42639a61e714abcb743428820cf743ce59e4a058c4a842,23.6261,37.93838,0.9,2019-04-29 20:15:00,2019-04-29 20:14:30,2019-04-29 20:15:30
1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,23.64106,37.94779,0.1,2019-04-29 20:15:06,2019-04-29 20:14:36,2019-04-29 20:15:36
57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,23.64273,37.94337,1.2,2019-04-29 20:15:14,2019-04-29 20:14:44,2019-04-29 20:15:44
1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,23.64107,37.94779,0.1,2019-04-29 20:15:14,2019-04-29 20:14:44,2019-04-29 20:15:44
1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,23.64107,37.94779,0.1,2019-04-29 20:15:25,2019-04-29 20:14:55,2019-04-29 20:15:55
1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,23.64107,37.94779,0.1,2019-04-29 20:15:34,2019-04-29 20:15:04,2019-04-29 20:16:04
1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,23.64106,37.94779,0.1,2019-04-29 20:15:54,2019-04-29 20:15:24,2019-04-29 20:16:24
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.63628,37.93989,0.1,2019-04-29 20:16:00,2019-04-29 20:15:30,2019-04-29 20:16:30
1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,23.64106,37.94779,0.1,2019-04-29 20:16:06,2019-04-29 20:15:36,2019-04-29 20:16:36
1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,23.64106,37.94778,0.1,2019-04-29 20:16:25,2019-04-29 20:15:55,2019-04-29 20:16:55
57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,23.64247,37.94347,1.7,2019-04-29 20:16:34,2019-04-29 20:16:04,2019-04-29 20:17:04
1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,23.64105,37.94778,0.1,2019-04-29 20:16:34,2019-04-29 20:16:04,2019-04-29 20:17:04
1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,23.64105,37.94778,0.1,2019-04-29 20:16:45,2019-04-29 20:16:15,2019-04-29 20:17:15
1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,23.64105,37.94778,0.1,2019-04-29 20:16:54,2019-04-29 20:16:24,2019-04-29 20:17:24
57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,23.64095,37.94355,10.3,2019-04-29 20:17:04,2019-04-29 20:16:34,2019-04-29 20:17:34
1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,23.64105,37.94778,0.1,2019-04-29 20:17:06,2019-04-29 20:16:36,2019-04-29 20:17:36
1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,23.64105,37.94777,0.1,2019-04-29 20:17:14,2019-04-29 20:16:44,2019-04-29 20:17:44
57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,23.64025,37.94343,10.4,2019-04-29 20:17:16,2019-04-29 20:16:46,2019-04-29 20:17:46
57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,23.6397,37.94332,10.6,2019-04-29 20:17:25,2019-04-29 20:16:55,2019-04-29 20:17:55
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.6363,37.9399,0.1,2019-04-29 20:17:31,2019-04-29 20:17:01,2019-04-29 20:18:01
1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,23.64105,37.94777,0.1,2019-04-29 20:17:35,2019-04-29 20:17:05,2019-04-29 20:18:05
57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,23.63853,37.94298,10.5,2019-04-29 20:17:45,2019-04-29 20:17:15,2019-04-29 20:18:15
1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,23.64104,37.94777,0.1,2019-04-29 20:17:54,2019-04-29 20:17:24,2019-04-29 20:18:24
57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,23.63798,37.9428,10.6,2019-04-29 20:17:55,2019-04-29 20:17:25,2019-04-29 20:18:25
57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,23.63748,37.94262,10.4,2019-04-29 20:18:04,2019-04-29 20:17:34,2019-04-29 20:18:34
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.63634,37.93988,0.1,2019-04-29 20:18:12,2019-04-29 20:17:42,2019-04-29 20:18:42
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.63633,37.93989,0.1,2019-04-29 20:18:21,2019-04-29 20:17:51,2019-04-29 20:18:51
57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,23.63637,37.94225,10.5,2019-04-29 20:18:24,2019-04-29 20:17:54,2019-04-29 20:18:54
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.63633,37.93989,0.1,2019-04-29 20:18:31,2019-04-29 20:18:01,2019-04-29 20:19:01
57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,23.6358,37.94208,10.6,2019-04-29 20:18:34,2019-04-29 20:18:04,2019-04-29 20:19:04
1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,23.64104,37.94777,0.1,2019-04-29 20:18:35,2019-04-29 20:18:05,2019-04-29 20:19:05
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.63631,37.93989,0.1,2019-04-29 20:18:41,2019-04-29 20:18:11,2019-04-29 20:19:11
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.6363,37.9399,0.1,2019-04-29 20:18:50,2019-04-29 20:18:20,2019-04-29 20:19:20
1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,23.64105,37.94777,0.1,2019-04-29 20:18:54,2019-04-29 20:18:24,2019-04-29 20:19:24
57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,23.63457,37.94173,10.5,2019-04-29 20:18:55,2019-04-29 20:18:25,2019-04-29 20:19:25
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.63629,37.9399,0.1,2019-04-29 20:19:00,2019-04-29 20:18:30,2019-04-29 20:19:30
1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,23.64105,37.94777,0.1,2019-04-29 20:19:05,2019-04-29 20:18:35,2019-04-29 20:19:35
1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,23.64105,37.94777,0.1,2019-04-29 20:19:14,2019-04-29 20:18:44,2019-04-29 20:19:44
1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,23.64105,37.94777,0.1,2019-04-29 20:19:35,2019-04-29 20:19:05,2019-04-29 20:20:05
1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,23.64105,37.94777,0.1,2019-04-29 20:19:45,2019-04-29 20:19:15,2019-04-29 20:20:15
57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,23.63158,37.94107,10.6,2019-04-29 20:19:45,2019-04-29 20:19:15,2019-04-29 20:20:15
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.63627,37.93991,0.1,2019-04-29 20:19:50,2019-04-29 20:19:20,2019-04-29 20:20:20
57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,23.63098,37.94093,10.6,2019-04-29 20:19:55,2019-04-29 20:19:25,2019-04-29 20:20:25
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.63633,37.93989,0.1,2019-04-29 20:20:20,2019-04-29 20:19:50,2019-04-29 20:20:50
57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,23.62927,37.9406,10.4,2019-04-29 20:20:24,2019-04-29 20:19:54,2019-04-29 20:20:54
57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,23.62803,37.94028,10.5,2019-04-29 20:20:45,2019-04-29 20:20:15,2019-04-29 20:21:15
b8ed6fea5f97d4829a0d7e692adfcc0d1967309e64f6d20c9bfa54a24bedf5c3,23.63945,37.94228,0.1,2019-04-29 20:20:57,2019-04-29 20:20:27,2019-04-29 20:21:27
57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,23.62693,37.93995,10.6,2019-04-29 20:21:04,2019-04-29 20:20:34,2019-04-29 20:21:34
57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,23.62628,37.93975,10.6,2019-04-29 20:21:15,2019-04-29 20:20:45,2019-04-29 20:21:45
57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,23.62578,37.93958,10.6,2019-04-29 20:21:24,2019-04-29 20:20:54,2019-04-29 20:21:54
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.63631,37.93988,0.1,2019-04-29 20:21:41,2019-04-29 20:21:11,2019-04-29 20:22:11
57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,23.62457,37.93917,10.6,2019-04-29 20:21:45,2019-04-29 20:21:15,2019-04-29 20:22:15
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.6363,37.93988,0.1,2019-04-29 20:21:51,2019-04-29 20:21:21,2019-04-29 20:22:21
57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,23.62398,37.93898,10.8,2019-04-29 20:21:55,2019-04-29 20:21:25,2019-04-29 20:22:25
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.6363,37.93988,0.1,2019-04-29 20:22:00,2019-04-29 20:21:30,2019-04-29 20:22:30
57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,23.62342,37.9388,12.2,2019-04-29 20:22:04,2019-04-29 20:21:34,2019-04-29 20:22:34
57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,23.62262,37.93855,13.6,2019-04-29 20:22:15,2019-04-29 20:21:45,2019-04-29 20:22:45
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.6363,37.93988,0.1,2019-04-29 20:22:20,2019-04-29 20:21:50,2019-04-29 20:22:50
57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,23.62195,37.93835,13.8,2019-04-29 20:22:24,2019-04-29 20:21:54,2019-04-29 20:22:54
f6bc7f1c524e9ddb5ebee6ea1012f54502556638891b604dcd17ee19cf4e2b4f,23.62375,37.93827,12.4,2019-04-29 20:22:50,2019-04-29 20:22:20,2019-04-29 20:23:20
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.63632,37.93988,0.1,2019-04-29 20:23:32,2019-04-29 20:23:02,2019-04-29 20:24:02
bfca0e846b6d35f8fde7611da7ff55835ba71a7eda53d3a3a6797947c9f70d8c,23.63327,37.94114,10.1,2019-04-29 20:40:57,2019-04-29 20:40:27,2019-04-29 20:41:27
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.62938,37.94008,10.2,2019-04-29 20:41:02,2019-04-29 20:40:32,2019-04-29 20:41:32
bfca0e846b6d35f8fde7611da7ff55835ba71a7eda53d3a3a6797947c9f70d8c,23.6338,37.94129,10.1,2019-04-29 20:41:07,2019-04-29 20:40:37,2019-04-29 20:41:37
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.62988,37.94023,10.1,2019-04-29 20:41:11,2019-04-29 20:40:41,2019-04-29 20:41:41
bfca0e846b6d35f8fde7611da7ff55835ba71a7eda53d3a3a6797947c9f70d8c,23.63437,37.94145,10.1,2019-04-29 20:41:17,2019-04-29 20:40:47,2019-04-29 20:41:47
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.63045,37.94038,10.2,2019-04-29 20:41:21,2019-04-29 20:40:51,2019-04-29 20:41:51
bfca0e846b6d35f8fde7611da7ff55835ba71a7eda53d3a3a6797947c9f70d8c,23.63499,37.94162,10.1,2019-04-29 20:41:27,2019-04-29 20:40:57,2019-04-29 20:41:57
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.63102,37.94053,10.1,2019-04-29 20:41:31,2019-04-29 20:41:01,2019-04-29 20:42:01
bfca0e846b6d35f8fde7611da7ff55835ba71a7eda53d3a3a6797947c9f70d8c,23.63546,37.94178,10.1,2019-04-29 20:41:37,2019-04-29 20:41:07,2019-04-29 20:42:07
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.63158,37.94068,10,2019-04-29 20:41:42,2019-04-29 20:41:12,2019-04-29 20:42:12
bfca0e846b6d35f8fde7611da7ff55835ba71a7eda53d3a3a6797947c9f70d8c,23.63601,37.94197,10.1,2019-04-29 20:41:47,2019-04-29 20:41:17,2019-04-29 20:42:17
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.6322,37.94085,10,2019-04-29 20:41:52,2019-04-29 20:41:22,2019-04-29 20:42:22
f6bc7f1c524e9ddb5ebee6ea1012f54502556638891b604dcd17ee19cf4e2b4f,23.63997,37.94212,0.1,2019-04-29 20:41:56,2019-04-29 20:41:26,2019-04-29 20:42:26
bfca0e846b6d35f8fde7611da7ff55835ba71a7eda53d3a3a6797947c9f70d8c,23.6366,37.9422,10.1,2019-04-29 20:41:57,2019-04-29 20:41:27,2019-04-29 20:42:27
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.63268,37.941,9.9,2019-04-29 20:42:02,2019-04-29 20:41:32,2019-04-29 20:42:32
bfca0e846b6d35f8fde7611da7ff55835ba71a7eda53d3a3a6797947c9f70d8c,23.63706,37.94238,10.1,2019-04-29 20:42:07,2019-04-29 20:41:37,2019-04-29 20:42:37
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.63323,37.94118,10,2019-04-29 20:42:11,2019-04-29 20:41:41,2019-04-29 20:42:41
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.6336,37.94133,10,2019-04-29 20:42:18,2019-04-29 20:41:48,2019-04-29 20:42:48
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.63387,37.94145,10,2019-04-29 20:42:24,2019-04-29 20:41:54,2019-04-29 20:42:54
bfca0e846b6d35f8fde7611da7ff55835ba71a7eda53d3a3a6797947c9f70d8c,23.63818,37.94285,10.2,2019-04-29 20:42:27,2019-04-29 20:41:57,2019-04-29 20:42:57
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.6363,37.93987,0.1,2019-04-29 20:42:31,2019-04-29 20:42:01,2019-04-29 20:43:01
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.63427,37.94163,10,2019-04-29 20:42:32,2019-04-29 20:42:02,2019-04-29 20:43:02
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.63445,37.94175,10.2,2019-04-29 20:42:35,2019-04-29 20:42:05,2019-04-29 20:43:05
bfca0e846b6d35f8fde7611da7ff55835ba71a7eda53d3a3a6797947c9f70d8c,23.63868,37.94306,10.1,2019-04-29 20:42:37,2019-04-29 20:42:07,2019-04-29 20:43:07
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.6348,37.94193,10.1,2019-04-29 20:42:42,2019-04-29 20:42:12,2019-04-29 20:43:12
bfca0e846b6d35f8fde7611da7ff55835ba71a7eda53d3a3a6797947c9f70d8c,23.63915,37.94325,9.4,2019-04-29 20:42:47,2019-04-29 20:42:17,2019-04-29 20:43:17
