id_,vessel_id,dt,lon,lat,heading,course,speed,geom
58012,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 05:50:29,23.61112,37.92605,335,336,8.1,0101000020E610000078EE3D5C729C3740FB3A70CE88F64240
58236,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 05:51:29,23.61021,37.9278,336,338,6.3,0101000020E610000031B1F9B8369C3740499D8026C2F64240
58296,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 05:51:48,23.60997,37.92826,335,338,5.8,0101000020E6100000878A71FE269C3740AD174339D1F64240
58435,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 05:52:29,23.60952,37.92917,335,339,5,0101000020E61000000742B280099C37405036E50AEFF64240
58499,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 05:52:48,23.60934,37.92955,334,339,4.7,0101000020E61000000725CCB4FD9B374097FF907EFBF64240
58584,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 05:53:08,23.60915,37.92993,334,339,4.3,0101000020E6100000C05B2041F19B3740DEC83CF207F74240
58661,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 05:53:29,23.60898,37.93029,333,339,4,0101000020E610000007EBFF1CE69B3740DEE522BE13F74240
58724,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 05:53:48,23.60883,37.93059,332,338,3.7,0101000020E6100000DDD26A48DC9B374009FEB7921DF74240
58806,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 05:54:09,23.60867,37.93089,331,338,3.4,0101000020E61000006B0E10CCD19B374033164D6727F74240
58880,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 05:54:28,23.60853,37.93112,330,336,3.1,0101000020E610000087A2409FC89B37406553AEF02EF74240
59010,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 05:54:48,23.60838,37.93133,327,333,2.7,0101000020E61000005D8AABCABE9B374050E449D235F74240
59097,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 05:55:09,23.60825,37.93152,325,331,2.3,0101000020E6100000C1CAA145B69B3740F3C81F0C3CF74240
67732,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:31:57,23.63659,37.93795,189,31,0,0101000020E6100000EDF5EE8FF7A2374040A4DFBE0EF84240
59259,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 05:55:48,23.60814,37.93184,324,349,1.8,0101000020E6100000B2632310AF9B3740658D7A8846F74240
59347,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 05:56:09,23.60812,37.93201,326,357,1.8,0101000020E6100000240B98C0AD9B3740C1C58A1A4CF74240
59422,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 05:56:28,23.60813,37.93217,328,3,1.8,0101000020E61000006BB75D68AE9B3740FA27B85851F74240
59491,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 05:56:48,23.60816,37.93232,331,8,1.7,0101000020E610000041BCAE5FB09B37400FB4024356F74240
59581,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 05:57:09,23.6082,37.93248,335,12,1.7,0101000020E61000005D6DC5FEB29B3740481630815BF74240
59646,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 05:57:28,23.60825,37.93262,338,17,1.7,0101000020E6100000C1CAA145B69B37403ACC971760F74240
59677,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 05:57:35,23.60828,37.93267,340,19,1.7,0101000020E610000096CFF23CB89B3740ECFA05BB61F74240
59698,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 05:57:42,23.60831,37.93272,341,21,1.7,0101000020E61000006BD44334BA9B37409E29745E63F74240
59720,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 05:57:48,23.60833,37.93276,342,23,1.7,0101000020E6100000F92CCF83BB9B37402C82FFAD64F74240
59750,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 05:57:56,23.60837,37.93281,344,26,1.7,0101000020E610000016DEE522BE9B3740DEB06D5166F74240
59802,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 05:58:09,23.60844,37.9329,348,31,1.7,0101000020E610000008944DB9C29B37401D38674469F74240
59824,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 05:58:15,23.60847,37.93294,349,32,1.7,0101000020E6100000DD989EB0C49B3740AC90F2936AF74240
59856,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 05:58:22,23.60852,37.93298,351,35,1.7,0101000020E610000040F67AF7C79B37403AE97DE36BF74240
59934,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 05:58:42,23.60865,37.9331,356,41,1.7,0101000020E6100000DDB5847CD09B3740E5F21FD26FF74240
59958,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 05:58:48,23.60869,37.93313,358,43,1.7,0101000020E6100000F9669B1BD39B37404F75C8CD70F74240
59989,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 05:58:55,23.60874,37.93317,359,45,1.7,0101000020E61000005DC47762D69B3740DDCD531D72F74240
60051,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 05:59:09,23.60884,37.93323,3,48,1.6,0101000020E6100000247F30F0DC9B3740B3D2A41474F74240
60075,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 05:59:16,23.60888,37.93326,5,50,1.6,0101000020E61000004030478FDF9B37401D554D1075F74240
60114,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 05:59:28,23.60898,37.93331,8,55,1.6,0101000020E610000007EBFF1CE69B3740CF83BBB376F74240
60138,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 05:59:35,23.60904,37.93334,10,57,1.6,0101000020E6100000B2F4A10BEA9B37403A0664AF77F74240
60219,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 05:59:55,23.60922,37.9334,15,64,1.7,0101000020E6100000B21188D7F59B37400F0BB5A679F74240
60248,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:00:02,23.60928,37.93342,17,67,1.7,0101000020E61000005C1B2AC6F99B374056B77A4E7AF74240
60278,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:00:09,23.60935,37.93344,20,69,1.7,0101000020E61000004ED1915CFE9B37409D6340F67AF74240
60357,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:00:28,23.60953,37.93347,25,76,1.8,0101000020E61000004EEE77280A9C374008E6E8F17BF74240
60392,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:00:35,23.60961,37.93348,27,77,1.8,0101000020E61000008750A5660F9C37402CBCCB457CF74240
60412,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:00:42,23.60968,37.93349,29,79,1.8,0101000020E610000079060DFD139C37404F92AE997CF74240
60459,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:00:55,23.60982,37.9335,33,83,1.8,0101000020E61000005C72DC291D9C3740736891ED7CF74240
60487,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:01:02,23.60988,37.9335,35,85,1.9,0101000020E6100000077C7E18219C3740736891ED7CF74240
60517,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:01:09,23.60998,37.9335,37,87,1.9,0101000020E6100000CE3637A6279C3740736891ED7CF74240
60573,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:01:22,23.61012,37.9335,41,90,1.9,0101000020E6100000B1A206D3309C3740736891ED7CF74240
60628,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:01:35,23.61027,37.9335,43,92,2,0101000020E6100000DCBA9BA73A9C3740736891ED7CF74240
60645,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:01:42,23.61033,37.9335,44,91,1.9,0101000020E610000087C43D963E9C3740736891ED7CF74240
60669,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:01:48,23.6104,37.9335,45,89,1.8,0101000020E6100000787AA52C439C3740736891ED7CF74240
69025,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:37:57,23.63657,37.93792,189,246,0,0101000020E61000005E9D6340F6A23740D52137C30DF84240
60763,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:02:09,23.61061,37.93352,46,84,1.7,0101000020E61000004E9CDCEF509C3740BA1457957DF74240
60896,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:02:49,23.61096,37.93357,46,81,1.6,0101000020E6100000062AE3DF679C37406C43C5387FF74240
60974,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:03:09,23.61114,37.9336,45,81,1.5,0101000020E61000000647C9AB739C3740D6C56D3480F74240
61057,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:03:29,23.61131,37.93362,44,81,1.5,0101000020E6100000BFB7E9CF7E9C37401D7233DC80F74240
61221,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:04:09,23.61164,37.93365,40,82,1.4,0101000020E6100000EAEC6470949C374088F4DBD781F74240
61307,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:04:29,23.61181,37.93366,39,83,1.4,0101000020E6100000A25D85949F9C3740ACCABE2B82F74240
61384,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:04:49,23.61196,37.93367,37,84,1.4,0101000020E6100000CD751A69A99C3740CFA0A17F82F74240
61463,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:05:09,23.61214,37.9337,36,80,1.5,0101000020E6100000CD920035B59C37403A234A7B83F74240
61532,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:05:29,23.61234,37.93375,35,71,1.8,0101000020E61000005B087250C29C3740EC51B81E85F74240
61604,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:05:49,23.61256,37.93384,35,63,2.2,0101000020E610000077D66EBBD09C37402BD9B11188F74240
61676,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:06:09,23.61284,37.93398,38,58,2.7,0101000020E61000003EAE0D15E39C37401D8F19A88CF74240
61748,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:06:29,23.61316,37.93416,41,55,3.2,0101000020E61000002237C30DF89C37409D9D0C8E92F74240
61815,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:06:49,23.61353,37.93442,42,50,4.3,0101000020E6100000691D554D109D37403A5D16139BF74240
61894,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:07:09,23.61412,37.93473,48,52,5.6,0101000020E6100000CCD1E3F7369D3740884B8E3BA5F74240
61974,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:07:29,23.61475,37.93506,56,57,6.5,0101000020E61000004C378941609D37401DE6CB0BB0F74240
61996,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:07:35,23.61496,37.93516,58,59,6.7,0101000020E61000002159C0046E9D37408143A852B3F74240
62049,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:07:49,23.61546,37.93537,62,62,7.2,0101000020E610000004FF5BC98E9D37406BD44334BAF74240
62073,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:07:55,23.61575,37.93548,64,63,7.5,0101000020E61000001283C0CAA19D3740F20703CFBDF74240
62124,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:08:09,23.61636,37.93571,65,65,8,0101000020E61000000490DAC4C99D374024456458C5F74240
62200,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:08:29,23.61729,37.93605,64,65,8.7,0101000020E6100000D925AAB7069E3740DDB5847CD0F74240
62260,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:08:49,23.61819,37.93637,65,65,8.9,0101000020E6100000D8B628B3419E37404E7ADFF8DAF74240
62346,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:09:09,23.61915,37.9367,65,66,8.7,0101000020E61000008351499D809E3740E4141DC9E5F74240
62431,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:09:28,23.62001,37.93699,65,67,8.4,0101000020E61000006631B1F9B89E3740EB56CF49EFF74240
62598,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:10:09,23.62177,37.93757,65,67,8.1,0101000020E610000049A297512C9F3740F9DA334B02F84240
62667,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:10:28,23.62261,37.93785,65,68,7.9,0101000020E61000009E29745E639F3740DC4603780BF84240
62745,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:10:50,23.62348,37.93814,65,67,7.7,0101000020E6100000C8B5A1629C9F3740E388B5F814F84240
62821,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:11:09,23.62426,37.93839,66,68,7.6,0101000020E61000007233DC80CF9F37405C72DC291DF84240
62901,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:11:28,23.62507,37.93865,66,68,7.5,0101000020E6100000F2B5679604A03740F931E6AE25F84240
62986,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:11:50,23.62591,37.93892,66,68,7.4,0101000020E6100000473D44A33BA03740B9C7D2872EF84240
63061,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:12:09,23.62666,37.93917,66,67,7.3,0101000020E61000001CB62DCA6CA0374031B1F9B836F84240
63145,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:12:28,23.62744,37.93942,67,68,7.2,0101000020E6100000C63368E89FA03740AA9A20EA3EF84240
71900,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:49:57,23.6366,37.93797,188,176,0,0101000020E610000034A2B437F8A237408750A5660FF84240
63297,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:13:09,23.62898,37.93986,70,71,7,0101000020E61000008CD651D504A13740C7681D554DF84240
63372,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:13:28,23.62972,37.94007,70,70,6.7,0101000020E61000001AA3755435A13740B1F9B83654F84240
63452,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:13:50,23.63045,37.94028,70,70,6.4,0101000020E610000061C3D32B65A137409C8A54185BF84240
63703,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:14:50,23.63245,37.94076,75,75,5.8,0101000020E6100000EE5A423EE8A1374046B1DCD26AF84240
63772,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:15:09,23.63308,37.94087,77,76,5.6,0101000020E61000006EC0E78711A23740CDE49B6D6EF84240
63845,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:15:28,23.63368,37.94098,79,78,5.5,0101000020E610000018213CDA38A2374055185B0872F84240
63922,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:15:50,23.63432,37.94105,84,82,5.4,0101000020E6100000DF32A7CB62A237404DF38E5374F84240
63997,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:16:09,23.63491,37.94105,91,88,5.1,0101000020E610000043E7357689A237404DF38E5374F84240
64098,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:16:35,23.6356,37.94098,101,98,4.6,0101000020E61000006D567DAEB6A2374055185B0872F84240
64133,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:16:42,23.63577,37.94095,104,101,4.4,0101000020E610000026C79DD2C1A23740EA95B20C71F84240
64167,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:16:50,23.63593,37.94091,107,103,4.3,0101000020E6100000978BF84ECCA237405C3D27BD6FF84240
64187,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:16:56,23.63606,37.94087,109,105,4.2,0101000020E6100000344B02D4D4A23740CDE49B6D6EF84240
64215,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:17:02,23.6362,37.94082,112,109,4,0101000020E610000017B7D100DEA237401CB62DCA6CF84240
64275,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:17:16,23.63645,37.94071,118,116,3.7,0101000020E6100000098A1F63EEA2374095826E2F69F84240
64293,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:17:22,23.63656,37.94065,121,120,3.6,0101000020E610000017F19D98F5A23740BF7D1D3867F84240
64324,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:17:28,23.63665,37.94059,124,124,3.4,0101000020E610000097FF907EFBA23740EA78CC4065F84240
64355,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:17:35,23.63674,37.94052,127,128,3.3,0101000020E6100000170E846401A33740F19D98F562F84240
64377,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:17:42,23.63682,37.94045,130,131,3.1,0101000020E61000005070B1A206A33740F8C264AA60F84240
73387,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 06:55:58,23.63658,37.93796,188,306,0,0101000020E6100000A54929E8F6A23740637AC2120FF84240
76319,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 07:07:58,23.63656,37.93797,187,163,0,0101000020E610000017F19D98F5A237408750A5660FF84240
74871,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 07:01:59,23.63658,37.93797,187,52,0,0101000020E6100000A54929E8F6A237408750A5660FF84240
77914,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 07:13:57,23.63657,37.93798,187,101,0,0101000020E61000005E9D6340F6A23740AB2688BA0FF84240
88389,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 07:55:59,23.63657,37.938,188,301,0,0101000020E61000005E9D6340F6A23740F2D24D6210F84240
79453,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 07:19:58,23.63655,37.93797,187,151,0,0101000020E6100000D044D8F0F4A237408750A5660FF84240
80862,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 07:25:58,23.63657,37.93797,188,183,0,0101000020E61000005E9D6340F6A237408750A5660FF84240
91284,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 08:07:57,23.63654,37.93803,186,348,0,0101000020E610000089981249F4A237405C55F65D11F84240
82438,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 07:31:57,23.63655,37.93798,188,214,0,0101000020E6100000D044D8F0F4A23740AB2688BA0FF84240
93768,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 08:19:58,23.63654,37.93801,186,99,0,0101000020E610000089981249F4A2374015A930B610F84240
87042,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 07:49:58,23.6366,37.93799,188,315,0,0101000020E610000034A2B437F8A23740CEFC6A0E10F84240
94927,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 08:25:58,23.63656,37.93802,188,84,0,0101000020E610000017F19D98F5A23740397F130A11F84240
98915,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 08:43:58,23.63657,37.938,190,167,0,0101000020E61000005E9D6340F6A23740F2D24D6210F84240
100111,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 08:49:58,23.63656,37.93801,190,352,0,0101000020E610000017F19D98F5A2374015A930B610F84240
96164,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 08:31:58,23.63653,37.93803,188,80,0,0101000020E610000042EC4CA1F3A237405C55F65D11F84240
101294,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 08:55:59,23.63656,37.93803,189,356,0,0101000020E610000017F19D98F5A237405C55F65D11F84240
97556,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 08:37:58,23.63656,37.93801,189,10,0,0101000020E610000017F19D98F5A2374015A930B610F84240
102391,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 09:01:57,23.63656,37.93802,189,356,0,0101000020E610000017F19D98F5A23740397F130A11F84240
103589,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 09:07:58,23.63657,37.93802,188,3,0,0101000020E61000005E9D6340F6A23740397F130A11F84240
111040,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 09:43:58,23.63661,37.93795,187,28,0,0101000020E61000007B4E7ADFF8A2374040A4DFBE0EF84240
112449,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 09:49:58,23.63659,37.93795,188,254,0,0101000020E6100000EDF5EE8FF7A2374040A4DFBE0EF84240
104934,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 09:13:58,23.63661,37.93798,188,0,0,0101000020E61000007B4E7ADFF8A23740AB2688BA0FF84240
106227,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 09:19:57,23.63657,37.93802,188,1,0,0101000020E61000005E9D6340F6A23740397F130A11F84240
107488,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 09:25:58,23.6366,37.93797,187,278,0,0101000020E610000034A2B437F8A237408750A5660FF84240
116326,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 10:07:58,23.63658,37.93793,188,234,0,0101000020E6100000A54929E8F6A23740F9F719170EF84240
117786,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 10:13:57,23.63657,37.93795,188,248,0,0101000020E61000005E9D6340F6A2374040A4DFBE0EF84240
108699,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 09:31:57,23.63658,37.93796,187,247,0,0101000020E6100000A54929E8F6A23740637AC2120FF84240
119188,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 10:19:57,23.63656,37.93795,188,332,0,0101000020E610000017F19D98F5A2374040A4DFBE0EF84240
132532,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 11:13:57,23.63656,37.93791,188,210,0,0101000020E610000017F19D98F5A23740B24B546F0DF84240
133903,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 11:19:57,23.63658,37.93793,188,209,0,0101000020E6100000A54929E8F6A23740F9F719170EF84240
120635,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 10:25:57,23.63656,37.93792,188,263,0,0101000020E610000017F19D98F5A23740D52137C30DF84240
123617,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 10:37:58,23.63645,37.93789,188,282,0,0101000020E6100000098A1F63EEA237406B9F8EC70CF84240
143804,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:02:36,23.63704,37.94018,175,5,3.8,0101000020E61000006C3EAE0D15A33740382D78D157F84240
143830,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:02:43,23.63703,37.94031,174,0,3.9,0101000020E61000002592E86514A33740060DFD135CF84240
135288,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 11:25:58,23.63656,37.93791,188,191,0,0101000020E610000017F19D98F5A23740B24B546F0DF84240
143914,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:03:02,23.63695,37.94064,175,351,3.9,0101000020E6100000EC2FBB270FA337409CA73AE466F84240
144011,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:03:30,23.63676,37.94101,183,336,3.2,0101000020E6100000A5660FB402A33740BF9A030473F84240
144060,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:03:43,23.63665,37.94116,188,332,2.7,0101000020E610000097FF907EFBA23740D5264EEE77F84240
144095,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:03:50,23.63662,37.94121,190,331,2.6,0101000020E6100000C2FA3F87F9A237408655BC9179F84240
144116,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:03:56,23.63657,37.94127,193,330,2.4,0101000020E61000005E9D6340F6A237405C5A0D897BF84240
